MAL_ID,Name,Genres,sypnopsis
9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural","fter the conclusion of Hakuouki , Chizuru Yukimura and the Shinsengumi are forced to flee Kyoto and set sail for Edo. In their commander Isami Kondou's absence, vice-commander Toshizou Hijikata steps in as acting commander. However, Hijikata is not only struggling with the extra leadership duties—which worries everyone around him—but also a newfound uncontrollable bloodlust. To make matters worse, the urge does not affect him alone, and it is even beginning to drive some of his subordinates mad. Finally, Kondou returns with orders from the emperor to defend the castle, and a new name for their squad: the Kouyou Chinbutai. But in war, the balance of power can shift suddenly and allegiances can waver. In Hakuouki Hekketsuroku , Chizuru follows the Shinsengumi into the heart of war and continues the search for her missing father, all while the bond between her and Hijikata grows ever stronger."
9723,Hakuouki Hekketsuroku Episode 0,"Action, Harem, Historical, Supernatural, Drama, Samurai, Vampire, Josei",Summary of the first season of Hakuouki Shinsengumi Kitan. Aired the week before the second season began.
13117,Hakuouki Movie 1: Kyoto Ranbu,"Action, Historical, Supernatural, Drama, Samurai, Josei","Chizuru Yukimura has come to Kyoto looking for her father, a doctor who has gone missing. While there, she witnesses a fight between an Oni and the Shinsengumi. Taking her into custody, the Shinsengumi debates on what to do with Chizuru, when they discover that she is the daughter of the doctor for whom they are also looking. The Shinsengumi then take Chizuru along on their search after the missing doctor, from adventure to adventure. (Source: ANN)"
13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Historical, Supernatural, Drama, Samurai, Josei",Second part of two Hakuouki movies.
11663,Hakuouki OVA,"Action, Historical, Supernatural, Drama, Samurai","Two short OVA of Hakuouki distributed to those who purchased all six volumes of the DVD. A fandisc game ""Hakuoki Zuisouroku"" and an official parody ""Hakuoki SSL (a high school parody)"" were animated."
13115,Hakuouki Reimeiroku,"Action, Historical, Supernatural, Drama, Samurai, Josei","The year is 1863 and as Japan's long festering wounds of political discord erupt into violent waves of street clashes and murder, the Tokugawa Shogunate sends a new force of masterless samurai called the Roshigumi to the aid of the Aizu forces in Kyoto. However the new ""police"" are anything but a cohesive force and assassination has already split them into two opposing factions. The stronger is led by the brutal Serizawa Kamo and the lesser by the more honorable but less assertive Isami Kondo. It is into this pack of wolves that Ryunosuke Ibuki is dragged by the rabid Serizawa. Forced to be a virtual slave by blood debt, he hates the samurai and everything they stand for. But as he sees how the other half of the samurai live, he begins to believe that there may still be a chance, for both himself and Japan, if only Kondo will step up and take down the mad dog Serizawa! (Source: Sentai Filmworks)"
18835,Hakuouki Reimeiroku Tokuten Disc,"Action, Supernatural, Josei",2 eps. Tokuten that were released in a Tokuten Disc for those who purchased all 6 volumes of Hakuouki Reimeiroku OVAs. Including: 1. Natsu no Wazurai (夏のわずらい) 2. Shinpachi Nagakura Saikyou Densetsu (永倉新八最強伝説)
10350,Hakuouki Sekkaroku,"Action, Historical, Demons, Drama, Fantasy, Josei","This OVA takes place in between episodes 8 and 9 of the first season of Hakuouki. Yukimura Chizuru goes on a reconnaissance mission in Shimabara as a geiko for the Shinsengumi. Each episode unfolds the events of the days leading up to, during, and after the operation. It intermittently reveals each captain's involvement as well as that of a few demons in the affair. Each individual episode primarily focuses from the third person perspectives of: Okita Souji, Saito Hajime, Harada Sanosuke, Toudou Heisuke, Hijikata Toshizo, and Kazama Chikage."
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai","Features the characters from the games in chibi form with a completely new story with the theme: ""A normal everyday that might have existed."""
4551,Hakushaku to Yousei,"Adventure, Historical, Magic, Romance, Fantasy, Shoujo","In the nineteenth century, we find Lydia Carlton living in Scotland, making a living as a fairy doctor. She is one of those rare humans who can see and communicate with fairies. But no one believes her. However, Edgar is in need of someone with a vast knowledge of fairy lore, and Lydia is just that person. After rescuing her, he becomes her employer, but there are many secrets and emotions that seem to follow Edgar, who claims to be the Blue Knight's Earl."
16528,Hal,"Sci-Fi, Drama, Romance, Shoujo","Kurumi is a beautiful young woman whose beloved boyfriend, Hal , died in a sudden airplane accident. Left heartbroken and gloomy, she isolates herself in a small house. But this soon comes to change when her grandfather requests the help of a humanoid robot named Q01. Taking on the appearance of Hal, Q01 is sent to Kurumi's house in order to save her from her state of despair. As Hal returns day after day and increases his efforts, Kurumi, despite her initial reluctance, slowly begins to open up to him and break free from her depression. But there is more to Hal than meets the eye, and these two will soon learn an unexpected truth about this relationship between a human and an android."
6867,Halo Legends,"Action, Drama, Military, Sci-Fi","Halo Legends features seven different stories set in the Halo universe, each made by a different studio. The Babysitter follows the Helljumpers, Orbital Drop Shock Troopers who are sent behind enemy lines to perform an assassination. The Duel features the tale of an ancient Arbiter who refused to bow down to the Covenant religion. Branded a heretic, he must now face the consequences of his actions. The Package depicts a group of Spartans, including the Master Chief, who are deployed to infiltrate a Covenant flagship and retrieve a “package” in a secret operation. Origins shows Master Chief and Cortana stranded following the events of Halo 3, with Cortana summarizing the fall of the Forerunners, the defeat of the Flood, and the rise of humanity as well as the events of the Human-Covenant War. Homecoming centers on the Spartan Daisy, who reminisces on her past, and the SPARTAN-II project while evacuating UNSC soldiers pinned down by Covenant forces. Prototype is viewed from the perspective of Marine Sergeant Ghost, who is determined to fight for all he is worth in order to make up for past grievances. Odd One Out is a non-canon parody of Halo featuring Spartan 1337, who suffers from extremely bad luck."
20689,Hamatora The Animation,"Mystery, Comedy, Super Power, Drama","The ability to create miracles is not just a supernatural phenomenon; it is a gift which manifests in a limited number of human beings. ""Minimum,"" or small miracles, are special powers that only selected people called ""Minimum Holders"" possess. The detective agency Yokohama Troubleshooting, or Hamatora for short, is composed of the ""Minimum Holder PI Duo,"" Nice and Murasaki. Their office is a lone table at Cafe Nowhere, where the pair and their coworkers await new clients. Suddenly, the jobs that they begin to receive seem to have strange connections to the serial killer whom their friend Art, a police officer, is searching for. The murder victims share a single similarity: they are all Minimum Holders. Nice and Murasaki, as holders themselves, are drawn to the case—but what exactly is the link between Nice and the one who orchestrates it all?"
